Date,User_ID,Session_Duration,Page_Views,Source,Medium,Campaign,Device_Category,Country,New_User,Conversions,Revenue
2023-06-01,3139,312,7,Organic,Social Media,Spring Promo,Mobile,Germany,1,3,312
2023-06-14,3140,498,2,Organic,Direct,Summer Sale,Mobile,India,1,1,117
2023-06-26,3141,588,3,Direct,Social Media,,Mobile,USA,0,3,381
2023-06-14,3142,481,4,Direct,Organic Search,Spring Promo,Desktop,UK,0,3,240
2023-06-17,3143,410,3,Organic,Direct,Spring Promo,Desktop,Germany,1,0,0
2023-06-13,3144,215,8,Organic,Social Media,Summer Sale,Tablet,France,1,1,70
2023-06-13,3145,575,8,Organic,Referral,Spring Promo,Mobile,France,1,1,115
2023-06-06,3146,338,6,Referral,Social Media,Winter Campaign,Tablet,India,1,1,76
2023-06-27,3147,333,5,Organic,Direct,Spring Promo,Mobile,India,0,0,0
2023-06-21,3148,299,5,Direct,Referral,,Tablet,India,0,2,224
2023-06-22,3149,515,10,Referral,Referral,Winter Campaign,Desktop,Germany,1,1,112
2023-06-22,3150,108,7,Social,Referral,Summer Sale,Tablet,Canada,1,0,0
2023-06-09,3151,482,5,Referral,Direct,Summer Sale,Tablet,UK,0,2,140
2023-06-08,3152,197,6,Direct,Organic Search,Summer Sale,Tablet,India,0,2,108
2023-06-28,3153,280,8,Direct,Direct,,Mobile,UK,1,2,278
2023-06-24,3154,197,6,Organic,Referral,Winter Campaign,Mobile,Canada,0,2,168
2023-06-04,3155,122,7,Referral,Direct,Winter Campaign,Desktop,India,1,1,92
2023-06-08,3156,570,6,Organic,Direct,Spring Promo,Mobile,UK,1,3,429
2023-06-27,3157,361,9,Referral,Social Media,,Desktop,Germany,0,0,0
2023-06-28,3158,346,2,Social,Direct,,Mobile,UK,0,2,126
2023-06-09,3159,342,9,Referral,Social Media,Winter Campaign,Mobile,USA,0,2,260
2023-06-03,3160,529,3,Organic,Social Media,Winter Campaign,Desktop,Australia,0,0,0
2023-06-11,3161,281,3,Organic,Referral,Winter Campaign,Mobile,France,0,3,327
2023-06-13,3162,305,3,Organic,Referral,,Desktop,Germany,1,1,90
2023-06-13,3163,94,5,Direct,Referral,Winter Campaign,Desktop,Germany,1,0,0
2023-06-14,3164,120,6,Referral,Referral,,Desktop,France,0,0,0
2023-06-13,3165,212,8,Organic,Social Media,Summer Sale,Tablet,UK,1,1,119
2023-06-15,3166,460,1,Organic,Social Media,Winter Campaign,Desktop,India,0,3,183
2023-06-04,3167,82,10,Social,Social Media,Summer Sale,Desktop,Canada,0,2,208
2023-06-12,3168,247,6,Direct,Organic Search,Winter Campaign,Tablet,Canada,1,3,234
2023-06-20,3169,293,8,Organic,Direct,Winter Campaign,Tablet,Australia,0,1,55
2023-06-25,3170,302,6,Direct,Direct,Summer Sale,Desktop,Germany,0,0,0
2023-06-30,3171,446,10,Social,Referral,Summer Sale,Desktop,France,1,3,372
2023-06-30,3172,567,4,Direct,Organic Search,,Desktop,Australia,0,2,204
2023-06-14,3173,145,8,Social,Organic Search,Summer Sale,Desktop,USA,1,0,0
2023-06-06,3174,109,5,Direct,Social Media,,Mobile,Australia,0,1,86
2023-06-02,3175,176,1,Referral,Referral,Winter Campaign,Desktop,India,1,1,93
2023-06-08,3176,394,4,Direct,Social Media,Summer Sale,Tablet,Canada,0,2,218
2023-06-13,3177,281,2,Organic,Referral,,Desktop,UK,0,3,330
2023-06-20,3178,579,5,Social,Direct,Winter Campaign,Desktop,Canada,1,3,375
2023-06-04,3179,89,2,Social,Social Media,Spring Promo,Tablet,UK,1,1,100
2023-06-04,3180,478,2,Social,Organic Search,Summer Sale,Desktop,USA,1,3,195
2023-06-03,3181,334,7,Social,Referral,Winter Campaign,Tablet,Canada,1,0,0
2023-06-07,3182,169,10,Organic,Referral,Spring Promo,Tablet,USA,0,3,246
2023-06-07,3183,116,10,Referral,Organic Search,Summer Sale,Mobile,Canada,1,1,117
2023-06-25,3184,367,9,Referral,Referral,,Desktop,UK,1,0,0
2023-06-15,3185,462,2,Organic,Organic Search,Summer Sale,Tablet,India,0,2,200
2023-06-27,3186,97,8,Social,Social Media,Spring Promo,Mobile,Canada,0,0,0
2023-06-18,3187,145,2,Organic,Organic Search,Winter Campaign,Tablet,USA,0,3,336
2023-06-13,3188,547,3,Organic,Social Media,Summer Sale,Tablet,Canada,0,3,288
2023-06-17,3189,345,9,Direct,Social Media,Winter Campaign,Tablet,France,1,0,0
2023-06-14,3190,97,4,Social,Organic Search,Summer Sale,Mobile,Australia,0,1,68
2023-06-28,3191,560,1,Referral,Direct,Spring Promo,Mobile,India,0,3,387
2023-06-20,3192,96,8,Organic,Referral,Spring Promo,Desktop,Australia,0,0,0
2023-06-26,3193,151,4,Organic,Organic Search,Winter Campaign,Tablet,USA,1,0,0
2023-06-09,3194,112,7,Organic,Organic Search,Spring Promo,Desktop,Germany,1,0,0
2023-06-14,3195,304,3,Organic,Referral,Winter Campaign,Mobile,Australia,0,1,125
2023-06-30,3196,221,4,Referral,Direct,Winter Campaign,Desktop,UK,1,1,147
2023-06-20,3197,493,2,Referral,Social Media,,Mobile,France,0,3,282
2023-06-26,3198,402,10,Direct,Organic Search,Spring Promo,Tablet,France,1,0,0
2023-06-09,3199,443,4,Social,Organic Search,Summer Sale,Mobile,UK,0,3,171
2023-06-03,3200,161,9,Organic,Social Media,Winter Campaign,Mobile,Canada,1,2,276
2023-06-21,3201,385,9,Direct,Organic Search,Spring Promo,Tablet,France,0,1,117
2023-06-17,3202,433,7,Referral,Referral,Spring Promo,Tablet,India,1,3,255
2023-06-04,3203,161,2,Direct,Referral,Winter Campaign,Tablet,Australia,1,3,357
2023-06-18,3204,536,7,Organic,Social Media,Winter Campaign,Tablet,France,0,3,219
2023-06-22,3205,113,9,Social,Referral,Summer Sale,Mobile,USA,1,3,237
2023-06-12,3206,496,3,Direct,Referral,Spring Promo,Desktop,India,1,3,234
2023-06-04,3207,207,3,Social,Social Media,Spring Promo,Tablet,USA,1,2,168
2023-06-10,3208,453,6,Direct,Referral,Winter Campaign,Tablet,Australia,0,0,0
2023-06-29,3209,80,5,Referral,Organic Search,Winter Campaign,Tablet,USA,0,0,0
2023-06-11,3210,258,4,Referral,Direct,Summer Sale,Mobile,India,0,0,0
2023-06-19,3211,79,8,Direct,Social Media,,Desktop,USA,0,1,73
2023-06-11,3212,406,3,Organic,Social Media,Summer Sale,Desktop,Canada,1,2,186
2023-06-07,3213,411,6,Organic,Referral,Summer Sale,Tablet,UK,0,0,0
2023-06-25,3214,410,7,Referral,Social Media,,Mobile,India,1,2,182
2023-06-29,3215,421,4,Social,Referral,Winter Campaign,Tablet,USA,1,3,177
2023-06-12,3216,410,6,Referral,Referral,Spring Promo,Mobile,USA,1,0,0
2023-06-23,3217,117,9,Referral,Direct,Winter Campaign,Tablet,India,1,2,128
2023-06-04,3218,528,4,Organic,Social Media,Winter Campaign,Mobile,USA,0,1,100
2023-06-27,3219,457,5,Direct,Social Media,Winter Campaign,Desktop,UK,0,2,248
2023-06-21,3220,183,1,Organic,Organic Search,Spring Promo,Mobile,UK,1,0,0
2023-06-23,3221,407,10,Referral,Referral,Winter Campaign,Tablet,Canada,1,3,414
2023-06-02,3222,90,6,Direct,Organic Search,Spring Promo,Mobile,USA,1,1,88
2023-06-17,3223,585,3,Direct,Organic Search,Spring Promo,Desktop,USA,0,2,250
2023-06-09,3224,426,6,Social,Social Media,Winter Campaign,Tablet,India,1,3,321
2023-06-27,3225,363,9,Social,Referral,Spring Promo,Desktop,UK,1,0,0
2023-06-06,3226,553,4,Direct,Referral,Winter Campaign,Mobile,UK,1,0,0
2023-06-01,3227,192,8,Social,Referral,Winter Campaign,Mobile,Canada,0,0,0
2023-06-23,3228,284,3,Social,Direct,Winter Campaign,Desktop,France,0,0,0
2023-06-02,3229,336,9,Organic,Social Media,,Desktop,India,1,2,104
2023-06-29,3230,375,10,Direct,Referral,Spring Promo,Tablet,USA,0,2,256
2023-06-15,3231,288,9,Social,Referral,Spring Promo,Tablet,UK,1,1,119
2023-06-09,3232,123,2,Referral,Organic Search,,Tablet,USA,0,3,450
2023-06-18,3233,339,9,Organic,Social Media,Spring Promo,Tablet,Germany,1,1,66
2023-06-28,3234,192,3,Social,Referral,Spring Promo,Desktop,Germany,0,0,0
2023-06-14,3235,91,2,Direct,Referral,Winter Campaign,Mobile,USA,1,3,405
2023-06-03,3236,583,9,Social,Direct,,Tablet,USA,1,3,288
2023-06-27,3237,73,3,Direct,Referral,Winter Campaign,Tablet,Germany,1,2,138
2023-06-22,3238,119,2,Social,Organic Search,Winter Campaign,Desktop,Canada,1,1,141
2023-06-04,3239,440,1,Organic,Organic Search,Winter Campaign,Desktop,Canada,1,3,261
2023-06-25,3240,596,8,Social,Organic Search,,Desktop,Germany,0,0,0
2023-06-09,3241,474,10,Direct,Organic Search,Summer Sale,Mobile,UK,1,0,0
2023-06-26,3242,151,1,Organic,Social Media,,Desktop,UK,0,0,0
2023-06-26,3243,154,3,Direct,Referral,Winter Campaign,Tablet,Germany,1,0,0
2023-06-24,3244,488,4,Organic,Direct,Winter Campaign,Desktop,India,0,0,0
2023-06-21,3245,561,8,Organic,Social Media,,Tablet,Australia,1,3,348
2023-06-18,3246,506,2,Organic,Organic Search,,Desktop,France,0,2,164
2023-06-29,3247,303,9,Social,Organic Search,Winter Campaign,Desktop,USA,1,1,116
2023-06-10,3248,210,9,Referral,Social Media,,Tablet,France,0,0,0
2023-06-05,3249,182,10,Social,Organic Search,,Tablet,UK,1,1,113
2023-06-15,3250,212,7,Referral,Organic Search,,Desktop,USA,1,1,148
2023-06-21,3251,480,4,Direct,Social Media,Spring Promo,Desktop,Australia,1,2,206
2023-06-12,3252,522,3,Direct,Referral,Spring Promo,Mobile,India,0,0,0
2023-06-30,3253,106,9,Referral,Referral,Spring Promo,Tablet,Australia,0,2,212
2023-06-20,3254,495,5,Referral,Referral,Spring Promo,Mobile,France,0,1,59
2023-06-02,3255,341,10,Organic,Social Media,Spring Promo,Tablet,France,1,1,65
2023-06-05,3256,170,8,Social,Referral,Winter Campaign,Mobile,Australia,0,2,288
2023-06-14,3257,296,10,Social,Referral,Spring Promo,Tablet,France,1,3,228
2023-06-16,3258,203,3,Organic,Referral,Winter Campaign,Tablet,Australia,0,3,438
2023-06-30,3259,451,6,Direct,Direct,Spring Promo,Mobile,India,0,1,89
2023-06-11,3260,407,8,Social,Social Media,,Desktop,Australia,0,0,0
2023-06-16,3261,362,5,Direct,Direct,,Desktop,UK,1,2,250
2023-06-17,3262,390,6,Organic,Direct,Spring Promo,Desktop,France,0,2,120
2023-06-03,3263,395,4,Organic,Direct,,Mobile,India,1,0,0
2023-06-15,3264,558,8,Organic,Direct,Winter Campaign,Tablet,Canada,0,3,180
2023-06-14,3265,105,8,Referral,Social Media,,Tablet,India,0,0,0
2023-06-13,3266,160,1,Social,Organic Search,Summer Sale,Tablet,France,0,3,285
2023-06-23,3267,595,9,Direct,Direct,Summer Sale,Mobile,UK,1,2,232
2023-06-23,3268,199,3,Social,Referral,Winter Campaign,Tablet,India,0,0,0
2023-06-29,3269,158,4,Direct,Organic Search,Summer Sale,Tablet,UK,1,3,357
2023-06-15,3270,513,8,Organic,Direct,Spring Promo,Mobile,USA,0,1,91
2023-06-29,3271,422,2,Organic,Referral,Summer Sale,Tablet,UK,0,0,0
2023-06-19,3272,277,5,Organic,Social Media,,Desktop,UK,1,3,222
2023-06-11,3273,465,9,Referral,Direct,,Mobile,India,1,2,264
2023-06-11,3274,390,10,Direct,Social Media,Winter Campaign,Desktop,France,1,2,292
2023-06-04,3275,192,4,Organic,Organic Search,Winter Campaign,Tablet,Australia,0,2,168
2023-06-27,3276,432,5,Direct,Referral,Summer Sale,Mobile,France,1,2,114
2023-06-30,3277,127,2,Referral,Referral,Summer Sale,Tablet,Canada,0,0,0
2023-06-21,3278,497,6,Referral,Social Media,Spring Promo,Mobile,USA,0,2,220
2023-06-09,3279,370,5,Referral,Organic Search,Summer Sale,Mobile,UK,1,3,393
2023-06-16,3280,535,8,Organic,Direct,,Tablet,Germany,1,0,0
2023-06-22,3281,122,5,Direct,Direct,Summer Sale,Tablet,Australia,1,2,296
2023-06-17,3282,479,10,Social,Social Media,Summer Sale,Mobile,Canada,0,1,71
2023-06-15,3283,386,5,Social,Direct,,Mobile,Australia,1,2,228
2023-06-29,3284,258,7,Direct,Direct,Summer Sale,Tablet,France,1,0,0
2023-06-17,3285,346,5,Referral,Referral,Spring Promo,Tablet,India,1,0,0
2023-06-29,3286,421,5,Direct,Organic Search,,Desktop,UK,0,2,128
2023-06-04,3287,413,4,Referral,Referral,Summer Sale,Tablet,UK,1,3,159
2023-06-18,3288,589,4,Direct,Social Media,Spring Promo,Desktop,France,0,0,0
2023-06-05,3289,559,5,Referral,Social Media,Winter Campaign,Desktop,Germany,0,1,128
2023-06-19,3290,166,3,Referral,Organic Search,Spring Promo,Mobile,France,1,1,101
2023-06-20,3291,488,9,Referral,Organic Search,Winter Campaign,Desktop,France,0,0,0
2023-06-25,3292,167,2,Organic,Referral,Winter Campaign,Desktop,USA,0,1,116
2023-06-03,3293,139,8,Organic,Organic Search,Summer Sale,Desktop,India,0,3,237
2023-06-09,3294,158,1,Referral,Organic Search,Summer Sale,Mobile,UK,1,3,183
2023-06-06,3295,295,5,Organic,Social Media,Winter Campaign,Tablet,India,1,2,138
2023-06-07,3296,420,2,Direct,Organic Search,Summer Sale,Tablet,USA,0,2,290
2023-06-04,3297,496,1,Direct,Referral,Spring Promo,Mobile,USA,1,0,0
2023-06-11,3298,576,1,Direct,Organic Search,,Tablet,France,1,3,258
2023-06-21,3299,136,5,Referral,Organic Search,Summer Sale,Tablet,UK,0,1,57
2023-06-05,3300,204,2,Social,Referral,Winter Campaign,Mobile,Canada,1,1,120
2023-06-26,3301,261,5,Social,Organic Search,Spring Promo,Tablet,USA,1,0,0
2023-06-10,3302,157,6,Direct,Organic Search,Summer Sale,Mobile,Germany,0,3,282
2023-06-15,3303,385,8,Social,Direct,Spring Promo,Mobile,Canada,0,2,140
2023-06-19,3304,334,10,Referral,Direct,Winter Campaign,Mobile,India,0,1,53
2023-06-22,3305,439,8,Organic,Direct,,Mobile,France,1,0,0
2023-06-18,3306,262,4,Social,Direct,Spring Promo,Mobile,India,0,0,0
2023-06-21,3307,270,1,Referral,Organic Search,Spring Promo,Mobile,Germany,0,1,136
2023-06-27,3308,296,10,Referral,Organic Search,Summer Sale,Mobile,France,1,2,262
2023-06-11,3309,133,1,Organic,Organic Search,,Desktop,Canada,0,3,237
2023-06-18,3310,429,5,Direct,Direct,,Tablet,UK,0,0,0
2023-06-23,3311,408,7,Direct,Organic Search,Summer Sale,Mobile,Canada,0,3,183
2023-06-05,3312,164,1,Organic,Social Media,Winter Campaign,Desktop,India,1,3,201
2023-06-14,3313,225,10,Social,Social Media,Summer Sale,Desktop,Germany,0,0,0
2023-06-18,3314,415,6,Organic,Direct,Summer Sale,Desktop,France,0,3,285
2023-06-07,3315,165,9,Direct,Social Media,Spring Promo,Tablet,Canada,0,1,82
2023-06-21,3316,277,9,Referral,Referral,Summer Sale,Desktop,UK,0,1,87
2023-06-08,3317,330,8,Referral,Social Media,Spring Promo,Mobile,USA,1,3,360
2023-06-19,3318,241,5,Referral,Referral,Summer Sale,Mobile,India,0,2,120
2023-06-17,3319,437,5,Social,Referral,,Desktop,Germany,1,0,0
2023-06-26,3320,94,1,Social,Direct,,Mobile,France,1,0,0
2023-06-11,3321,436,9,Referral,Social Media,Spring Promo,Tablet,UK,1,0,0
2023-06-14,3322,159,4,Direct,Organic Search,Summer Sale,Tablet,Canada,1,0,0
2023-06-07,3323,381,1,Social,Organic Search,Winter Campaign,Desktop,India,1,0,0
2023-06-20,3324,376,5,Organic,Social Media,Winter Campaign,Tablet,Germany,0,0,0
2023-06-01,3325,150,1,Referral,Direct,Summer Sale,Mobile,Germany,1,1,82
2023-06-24,3326,436,3,Social,Social Media,Summer Sale,Tablet,Germany,0,1,99
2023-06-22,3327,486,1,Direct,Organic Search,Winter Campaign,Mobile,Canada,0,2,178
2023-06-25,3328,398,6,Referral,Referral,Summer Sale,Desktop,India,1,2,292
2023-06-03,3329,562,5,Social,Referral,Spring Promo,Mobile,France,1,1,54
2023-06-13,3330,563,5,Organic,Organic Search,Summer Sale,Mobile,India,1,2,166
2023-06-03,3331,124,5,Referral,Organic Search,Spring Promo,Tablet,UK,1,3,291
2023-06-29,3332,493,3,Organic,Direct,Summer Sale,Mobile,Australia,1,2,234
2023-06-14,3333,508,3,Organic,Direct,Spring Promo,Tablet,France,0,3,375
2023-06-25,3334,156,1,Social,Direct,Summer Sale,Tablet,USA,0,1,64
2023-06-14,3335,587,2,Organic,Referral,,Mobile,Australia,0,0,0
2023-06-07,3336,75,5,Social,Social Media,,Desktop,Germany,0,3,420
2023-06-30,3337,326,7,Social,Direct,Summer Sale,Desktop,Australia,0,3,210
2023-06-29,3338,75,5,Direct,Social Media,Winter Campaign,Tablet,USA,1,0,0
2023-06-26,3339,526,8,Organic,Referral,Winter Campaign,Desktop,India,1,0,0
2023-06-17,3340,498,2,Referral,Direct,,Mobile,Canada,1,3,300
2023-06-16,3341,476,10,Organic,Organic Search,Spring Promo,Mobile,Germany,1,1,119
2023-06-10,3342,103,8,Referral,Referral,Summer Sale,Mobile,Germany,1,3,312
2023-06-14,3343,411,4,Referral,Organic Search,Winter Campaign,Tablet,UK,1,3,348
2023-06-29,3344,405,10,Organic,Direct,Summer Sale,Tablet,Canada,1,1,128
2023-06-18,3345,311,8,Organic,Social Media,Winter Campaign,Desktop,France,0,1,90
2023-06-08,3346,563,6,Social,Organic Search,Winter Campaign,Tablet,Canada,0,0,0
2023-06-28,3347,139,3,Social,Organic Search,Summer Sale,Tablet,France,0,2,126
2023-06-29,3348,126,9,Social,Social Media,Spring Promo,Mobile,Germany,0,0,0
2023-06-24,3349,158,6,Organic,Organic Search,,Mobile,India,0,0,0
2023-06-09,3350,76,3,Social,Direct,Spring Promo,Tablet,Canada,0,3,417
2023-06-24,3351,386,8,Direct,Organic Search,,Desktop,Australia,1,2,144
2023-06-01,3352,110,5,Social,Social Media,Summer Sale,Tablet,France,0,3,426
2023-06-08,3353,577,5,Direct,Referral,Spring Promo,Desktop,France,1,0,0
2023-06-15,3354,297,5,Organic,Direct,Summer Sale,Mobile,Canada,0,0,0
2023-06-02,3355,417,2,Organic,Social Media,Summer Sale,Tablet,UK,0,3,345
2023-06-02,3356,391,6,Referral,Direct,,Mobile,Germany,1,0,0
2023-06-25,3357,182,1,Referral,Referral,,Desktop,India,0,2,224
2023-06-24,3358,181,7,Direct,Social Media,,Desktop,India,1,2,120
2023-06-24,3359,352,1,Referral,Referral,Summer Sale,Mobile,UK,0,0,0
2023-06-16,3360,84,9,Direct,Referral,Summer Sale,Tablet,Germany,1,0,0
2023-06-27,3361,543,9,Social,Social Media,Winter Campaign,Mobile,France,1,1,104
2023-06-27,3362,210,8,Referral,Organic Search,Summer Sale,Desktop,UK,1,2,228
2023-06-03,3363,284,6,Social,Referral,,Tablet,UK,0,0,0
2023-06-07,3364,283,9,Direct,Direct,Winter Campaign,Tablet,Canada,1,2,176
2023-06-14,3365,140,8,Social,Referral,Winter Campaign,Desktop,India,0,1,58
2023-06-10,3366,497,8,Referral,Referral,Summer Sale,Desktop,India,0,1,144
2023-06-25,3367,170,6,Social,Organic Search,,Desktop,USA,0,1,122
2023-06-26,3368,520,8,Social,Referral,Winter Campaign,Mobile,USA,0,0,0
2023-06-21,3369,539,4,Organic,Social Media,Winter Campaign,Mobile,France,0,2,146
2023-06-20,3370,170,3,Organic,Direct,,Mobile,Australia,0,3,402
2023-06-16,3371,209,6,Social,Organic Search,Spring Promo,Mobile,UK,0,1,124
2023-06-28,3372,160,7,Social,Referral,Winter Campaign,Desktop,India,0,1,136
2023-06-01,3373,145,4,Social,Organic Search,Summer Sale,Desktop,India,1,0,0
2023-06-28,3374,443,9,Direct,Social Media,,Desktop,USA,1,1,149
2023-06-17,3375,309,9,Organic,Organic Search,Spring Promo,Desktop,Germany,0,2,260
2023-06-15,3376,303,9,Direct,Direct,Winter Campaign,Desktop,USA,1,2,128
2023-06-15,3377,249,4,Social,Direct,Winter Campaign,Mobile,Germany,1,1,94
2023-06-30,3378,432,8,Referral,Direct,Summer Sale,Tablet,USA,1,2,288
2023-06-10,3379,73,10,Direct,Referral,Winter Campaign,Desktop,UK,0,1,129
2023-06-19,3380,435,9,Referral,Direct,,Desktop,Germany,1,1,97
2023-06-25,3381,158,3,Referral,Organic Search,Spring Promo,Mobile,USA,0,1,110
2023-06-18,3382,206,3,Direct,Direct,,Mobile,Germany,1,0,0
2023-06-26,3383,539,10,Organic,Direct,,Desktop,USA,1,0,0
2023-06-10,3384,561,6,Direct,Social Media,,Tablet,India,0,1,126
2023-06-17,3385,289,4,Social,Organic Search,Winter Campaign,Mobile,UK,1,0,0
2023-06-22,3386,451,1,Referral,Social Media,Summer Sale,Mobile,Germany,1,0,0
2023-06-09,3387,125,9,Direct,Referral,Summer Sale,Mobile,India,0,2,270
2023-06-13,3388,121,9,Organic,Referral,Winter Campaign,Tablet,Canada,1,1,120
2023-06-15,3389,341,4,Organic,Direct,Winter Campaign,Tablet,Germany,0,3,414
2023-06-04,3390,313,3,Referral,Referral,Spring Promo,Mobile,Australia,0,0,0
2023-06-17,3391,445,3,Direct,Direct,Winter Campaign,Tablet,Canada,1,3,198
2023-06-15,3392,512,3,Organic,Direct,Spring Promo,Mobile,Canada,0,0,0
2023-06-24,3393,353,1,Organic,Organic Search,Spring Promo,Tablet,France,0,2,134
2023-06-04,3394,157,9,Social,Referral,Winter Campaign,Desktop,India,0,3,159
2023-06-03,3395,574,5,Organic,Social Media,Summer Sale,Mobile,Australia,1,2,162
2023-06-30,3396,476,6,Organic,Direct,Spring Promo,Desktop,Australia,0,2,156
2023-06-03,3397,204,5,Organic,Direct,,Mobile,France,1,1,147
2023-06-13,3398,86,10,Organic,Direct,Spring Promo,Desktop,USA,1,0,0
2023-06-18,3399,349,2,Referral,Referral,,Tablet,India,0,3,438
2023-06-28,3400,245,6,Social,Direct,Winter Campaign,Desktop,India,0,0,0
2023-06-29,3401,141,3,Direct,Organic Search,Summer Sale,Mobile,Australia,0,3,381
2023-06-05,3402,497,3,Direct,Organic Search,Winter Campaign,Mobile,USA,0,2,124
2023-06-28,3403,560,9,Organic,Referral,Summer Sale,Desktop,Australia,1,0,0
2023-06-22,3404,264,9,Social,Organic Search,Summer Sale,Tablet,Australia,0,1,143
2023-06-24,3405,472,2,Organic,Social Media,Spring Promo,Mobile,USA,1,3,321
2023-06-22,3406,288,6,Social,Social Media,Winter Campaign,Tablet,France,1,0,0
2023-06-12,3407,255,4,Direct,Social Media,Summer Sale,Tablet,India,0,3,357
2023-06-24,3408,447,5,Direct,Referral,Winter Campaign,Tablet,USA,0,1,51
2023-06-09,3409,530,4,Direct,Referral,Summer Sale,Tablet,Canada,0,3,264
2023-06-19,3410,319,4,Social,Organic Search,Spring Promo,Mobile,USA,0,0,0
2023-06-06,3411,111,2,Organic,Direct,Summer Sale,Tablet,Canada,0,2,282
2023-06-24,3412,478,3,Direct,Referral,Summer Sale,Tablet,Australia,0,2,200
2023-06-01,3413,212,10,Referral,Organic Search,Spring Promo,Tablet,Australia,0,1,130
2023-06-22,3414,237,8,Social,Organic Search,Spring Promo,Desktop,India,1,1,148
2023-06-02,3415,174,6,Organic,Direct,Summer Sale,Desktop,UK,0,1,99
2023-06-15,3416,595,6,Referral,Social Media,,Mobile,Australia,1,0,0
2023-06-20,3417,247,10,Organic,Referral,Summer Sale,Tablet,France,0,3,249
2023-06-13,3418,82,1,Referral,Social Media,Winter Campaign,Mobile,USA,1,1,81
2023-06-07,3419,123,7,Organic,Direct,Spring Promo,Mobile,Canada,0,0,0
2023-06-14,3420,106,7,Referral,Organic Search,,Tablet,Australia,0,0,0
2023-06-06,3421,98,10,Social,Organic Search,Spring Promo,Desktop,Canada,0,2,248
2023-06-12,3422,297,5,Organic,Social Media,Winter Campaign,Mobile,UK,1,2,102
2023-06-29,3423,353,4,Direct,Referral,,Desktop,France,0,0,0
2023-06-18,3424,85,9,Social,Organic Search,Winter Campaign,Mobile,Germany,0,2,174
2023-06-19,3425,205,10,Social,Direct,,Desktop,USA,0,2,114
2023-06-11,3426,442,3,Social,Social Media,Summer Sale,Mobile,USA,1,3,390
2023-06-29,3427,153,7,Social,Organic Search,,Desktop,Canada,0,1,60
2023-06-28,3428,522,4,Organic,Referral,Summer Sale,Tablet,Germany,0,2,246
2023-06-20,3429,161,5,Referral,Direct,Summer Sale,Tablet,France,0,0,0
2023-06-06,3430,340,10,Referral,Direct,Summer Sale,Mobile,Canada,0,3,258
2023-06-07,3431,285,1,Referral,Referral,,Mobile,Canada,1,0,0
2023-06-17,3432,370,1,Referral,Social Media,,Mobile,France,1,1,99
